date,confirmedcasesindian,confirmedcasesforeign,discharged,deaths,totalConfirmed
2020-12-27,0,0,0,0,0
2020-12-28,0,0,0,0,0
2020-12-29,0,0,0,0,0
2020-12-30,0,0,0,0,0
2020-12-31,0,0,0,0,0
2021-01-01,0,0,0,0,0
2021-01-02,0,0,0,0,0
2021-01-03,0,0,0,0,0
2021-01-04,0,0,0,0,0
2021-01-05,0,0,0,0,0
2021-01-06,0,0,0,0,0
2021-01-07,0,0,0,0,0
2021-01-08,0,0,0,0,0
2021-01-09,0,0,0,0,0
2021-01-10,0,0,0,0,0
2021-01-11,0,0,0,0,0
2021-01-12,0,0,0,0,0
2021-01-13,0,0,0,0,0
2021-01-14,0,0,0,0,0
2021-01-15,0,0,0,0,0
2021-01-16,0,0,0,0,0
2021-01-17,0,0,0,0,0
2021-01-18,0,0,0,0,0
2021-01-19,14,0,0,0,14
2021-01-20,21,0,0,0,21
2021-01-21,48,0,0,0,48
2021-01-22,50,0,0,0,50
2021-01-23,50,0,0,0,50
2021-01-24,57,0,0,0,57
2021-01-25,59,0,0,0,59
2021-01-26,67,0,0,0,67
2021-01-27,69,0,0,0,69
2021-01-28,69,0,0,0,69
2021-01-29,69,0,0,0,69
2021-01-30,70,0,14,0,70
2021-01-31,79,0,30,0,79
2021-02-01,87,0,49,0,87
2021-02-02,99,0,56,0,99
2021-02-03,119,0,56,0,119
2021-02-04,122,0,61,0,122
2021-02-05,126,0,61,0,126
2021-02-06,141,0,65,0,141
2021-02-07,151,0,65,0,151
2021-02-08,154,0,76,0,154
2021-02-09,154,0,76,0,154
2021-02-10,166,0,93,0,166
2021-02-11,181,0,118,0,181
2021-02-12,188,0,119,0,188
2021-02-13,188,0,119,0,188
2021-02-14,224,0,134,0,224
2021-02-15,234,0,143,0,234
2021-02-16,251,0,158,0,251
2021-02-17,251,0,158,0,251
2021-02-18,263,0,167,0,263
2021-02-19,263,0,167,0,263
2021-02-20,272,0,181,0,272
2021-02-21,280,0,204,0,280
2021-02-22,280,0,204,0,280
2021-02-23,295,0,215,0,295
2021-02-24,316,0,236,0,316
2021-02-25,322,0,236,0,322
2021-02-26,331,0,244,1,331
2021-02-27,333,0,252,1,333
2021-02-28,382,0,261,1,382
2021-03-01,397,0,268,1,397
2021-03-02,397,0,268,1,397
2021-03-03,407,0,269,1,407
2021-03-04,414,0,285,1,414
2021-03-05,425,0,309,1,425
2021-03-06,468,0,311,1,468
2021-03-07,473,0,313,1,473
2021-03-08,494,0,329,1,494
2021-03-09,494,0,329,1,494
2021-03-10,509,0,341,1,509
2021-03-11,524,0,355,1,524
2021-03-12,569,0,374,1,569
2021-03-13,587,0,380,1,587
2021-03-14,603,0,394,1,603
2021-03-15,604,0,400,1,604
2021-03-16,606,0,416,1,606
2021-03-17,625,0,457,1,625
2021-03-18,639,0,459,1,639
2021-03-19,644,0,470,1,644
2021-03-20,647,0,489,1,647
2021-03-21,648,0,511,1,648
2021-03-22,666,0,536,1,666
2021-03-23,691,0,581,1,691
2021-03-24,697,0,592,1,697
2021-03-25,697,0,592,1,697
2021-03-26,708,0,596,1,708
2021-03-27,714,0,614,1,714
