2020-03-10,1,0,0,0,1
2020-03-11,1,0,0,0,1
2020-03-12,1,0,0,0,1
2020-03-13,1,0,0,0,1
2020-03-14,2,0,0,0,2
2020-03-15,2,0,0,0,2
2020-03-16,3,0,0,0,3
2020-03-17,3,0,0,0,3
2020-03-18,3,0,0,0,3
2020-03-19,4,0,0,0,4
2020-03-20,4,0,0,0,4
2020-03-21,4,0,0,0,4
2020-03-22,4,0,0,0,4
2020-03-23,4,0,0,0,4
2020-03-24,4,0,0,0,4
2020-03-25,7,0,1,0,7
2020-03-26,13,0,1,0,13
2020-03-27,13,0,1,1,13
2020-03-28,20,0,1,1,20
2020-03-29,31,0,1,2,31
2020-03-30,48,0,2,2,48
2020-03-31,54,0,2,2,54
2020-04-01,62,0,2,2,62
2020-04-02,62,0,2,2,62
2020-04-03,75,0,3,2,75
2020-04-04,75,0,3,2,75
2020-04-05,106,0,4,2,106
2020-04-06,109,0,4,2,109
2020-04-07,116,0,4,2,116
2020-04-08,116,0,4,2,116
2020-04-09,158,0,4,4,158
2020-04-10,184,0,6,4,184
2020-04-11,207,0,6,4,207
2020-04-12,224,0,6,4,224
2020-04-13,245,0,6,4,245
2020-04-14,270,0,16,4,270
2020-04-15,278,0,30,4,278
2020-04-16,300,0,36,4,300
2020-04-17,314,0,38,4,314
2020-04-18,328,0,42,5,328
2020-04-19,341,0,51,5,341
2020-04-20,350,0,56,5,350
2020-04-21,368,0,71,5,368
2020-04-22,380,0,81,5,380
2020-04-23,407,0,92,5,407
2020-04-24,427,0,92,5,427
2020-04-25,454,0,109,5,454
2020-04-26,494,0,112,6,494
2020-04-27,523,0,137,6,523
2020-04-28,546,0,164,7,546
2020-04-29,565,0,176,8,565
2020-04-30,581,0,192,8,581
2020-05-01,614,0,216,8,614
2020-05-02,639,0,247,8,639
2020-05-03,666,0,254,8,666
2020-05-04,701,0,287,8,701
2020-05-05,726,0,303,8,726
2020-05-06,741,0,320,8,741
2020-05-07,775,0,322,8,775
2020-05-08,793,0,335,9,793
2020-05-09,823,0,364,9,823
2020-05-10,836,0,368,9,836
2020-05-11,861,0,383,9,861
2020-05-12,879,0,427,10,879
2020-05-13,934,0,455,10,934
2020-05-14,971,0,466,11,971
2020-05-15,983,0,485,11,983
2020-05-16,1013,0,513,11,1013
2020-05-17,1121,0,542,12,1121
2020-05-18,1183,0,575,13,1183
2020-05-19,1289,0,609,15,1289
2020-05-20,1317,0,653,17,1317
2020-05-21,1390,0,678,18,1390
2020-05-22,1449,0,684,20,1449
2020-05-23,1489,0,720,20,1489
2020-05-24,1569,0,774,21,1569
2020-05-25,1621,0,809,21,1621
2020-05-26,1668,0,809,23,1668
2020-05-27,1759,0,833,24,1759
2020-05-28,1921,0,854,26,1921
2020-05-29,2036,0,859,27,2036
2020-05-30,2164,0,875,28,2164
2020-05-31,2341,0,908,28,2341
2020-06-01,2446,0,927,28,2446
2020-06-02,2601,0,946,31,2601
2020-06-03,2718,0,953,33,2718
2020-06-04,2857,0,1007,34,2857
2020-06-05,3142,0,1048,35,3142
2020-06-06,3324,0,1086,36,3324
2020-06-07,3467,0,1126,39,3467
2020-06-08,4087,0,1216,41,4087
2020-06-09,4285,0,1324,45,4285
2020-06-10,4346,0,1506,48,4346
2020-06-11,4507,0,1671,51,4507
2020-06-12,4574,0,1820,52,4574
2020-06-13,4730,0,2086,53,4730
2020-06-14,4878,0,2269,55,4878
2020-06-15,5041,0,2389,59,5041
2020-06-16,5220,0,2604,62,5220
2020-06-17,5298,0,2781,63,5298
2020-06-18,5406,0,2914,65,5406
2020-06-19,5555,0,3144,71,5555
2020-06-20,5680,0,3194,75,5680
2020-06-21,5834,0,3336,81,5834
2020-06-22,5956,0,3382,82,5956
2020-06-23,6088,0,3531,85,6088
2020-06-24,6236,0,3642,87,6236
2020-06-25,6422,0,3818,88,6422
2020-06-26,6549,0,3967,90,6549
2020-06-27,6762,0,4080,91,6762
2020-06-28,6966,0,4225,93,6966
2020-06-29,7093,0,4316,94,7093
2020-06-30,7237,0,4585,95,7237
2020-07-01,7497,0,4722,101,7497
2020-07-02,7695,0,4856,105,7695
2020-07-03,7849,0,4974,115,7849
2020-07-04,8019,0,5075,119,8019
2020-07-05,8246,0,5143,127,8246
2020-07-06,8429,0,5255,132,8429
2020-07-07,8675,0,5318,138,8675
2020-07-08,8931,0,5399,143,8931
2020-07-09,9261,0,5567,149,9261
2020-07-10,9501,0,5695,154,9501
2020-07-11,9888,0,5786,159,9888
2020-07-12,10156,0,5895,169,10156
2020-07-13,10513,0,5979,179,10513
2020-07-14,10827,0,6095,187,10827
2020-07-15,11173,0,6223,195,11173
2020-07-16,11666,0,6337,206,11666
2020-07-17,12156,0,6446,222,12156
2020-07-18,12757,0,6558,231,12757
2020-07-19,13198,0,7165,236,13198
2020-07-20,13899,0,7811,244,13899
2020-07-21,14650,0,8274,254,14650
2020-07-22,15258,0,8455,263,15258
2020-07-23,15711,0,8607,273,15711
2020-07-24,16429,0,8709,282,16429
2020-07-25,16782,0,9217,296,16782
2020-07-26,17305,0,9517,305,17305
2020-07-27,17920,0,9928,312,17920
2020-07-28,18390,0,10402,321,18390
2020-07-29,18879,0,10885,333,18879
2020-07-30,19419,0,11322,348,19419
2020-07-31,19869,0,11842,365,19869
2020-08-01,20359,0,12217,377,20359
2020-08-02,20972,0,12871,388,20972
2020-08-03,21416,0,13127,396,21416
2020-08-04,22006,0,14032,407,22006
2020-08-05,22396,0,14856,417,22396
2020-08-06,22955,0,15244,426,22955
2020-08-07,23454,0,15708,436,23454
2020-08-08,23927,0,16218,449,23927
2020-08-09,24390,0,16667,459,24390
2020-08-10,24897,0,17003,472,24897
2020-08-11,25367,0,17375,478,25367
2020-08-12,25931,0,17979,490,25931
2020-08-13,26413,0,18523,498,26413
2020-08-14,26949,0,19302,509,26949
2020-08-15,27489,0,19942,520,27489
2020-08-16,28021,0,20676,527,28021
2020-08-17,28470,0,20943,542,28470
2020-08-18,28892,0,21296,548,28892
2020-08-19,29326,0,21886,561,29326
2020-08-20,30034,0,22497,572,30034
2020-08-21,30717,0,23225,578,30717
2020-08-22,31371,0,23805,593,31371
2020-08-23,31981,0,24398,608,31981
2020-08-24,32647,0,24832,617,32647
2020-08-25,33075,0,25205,624,33075
2020-08-26,33776,0,25594,638,33776
2020-08-27,34480,0,26193,657,34480
2020-08-28,35135,0,26721,671,35135
2020-08-29,35831,0,27372,678,35831
2020-08-30,36377,0,28020,685,36377
2020-08-31,37163,0,28510,694,37163
2020-09-01,37698,0,29015,703,37698
2020-09-02,38223,0,29484,717,38223
2020-09-03,38864,0,30079,732,38864
2020-09-04,39943,0,30759,743,39943
2020-09-05,40990,0,31435,755,40990
2020-09-06,42241,0,31924,770,42241
2020-09-07,43557,0,32327,784,43557
2020-09-08,44570,0,32760,801,44570
2020-09-09,45925,0,33251,815,45925
2020-09-10,47542,0,33871,832,47542
2020-09-11,49134,0,34215,845,49134
2020-09-12,50712,0,34689,854,50712
2020-09-13,52410,0,35285,864,52410
2020-09-14,54096,0,35737,878,54096
2020-09-15,55325,0,36381,895,55325
2020-09-16,56654,0,37062,914,56654
2020-09-17,58244,0,37809,932,58244
2020-09-18,59711,0,38521,951,59711
2020-09-19,61041,0,39305,966,61041
2020-09-20,62533,0,40265,987,62533
2020-09-21,63990,0,40957,1001,63990
2020-09-22,65026,0,42115,1024,65026
2020-09-23,66261,0,43734,1042,66261
2020-09-24,67437,0,45906,1063,67437
2020-09-25,68614,0,48079,1084,68614
2020-09-26,69832,0,49557,1105,69832
2020-09-27,71049,0,51494,1125,71049
2020-09-28,72190,0,52859,1132,72190
2020-09-29,73014,0,54267,1146,73014
2020-09-30,74095,0,55517,1164,74095
2020-10-01,75129,0,57034,1181,75129
2020-10-02,76163,0,58552,1198,76163
2020-10-03,77253,0,59952,1212,77253
2020-10-04,78179,0,61178,1227,78179
2020-10-05,79106,0,62404,1242,79106
2020-10-06,79738,0,63790,1252,79738
2020-10-07,80417,0,65737,1267,80417
2020-10-08,81097,0,67684,1282,81097
2020-10-09,81793,0,69020,1291,81793
2020-10-10,82429,0,69979,1306,82429
2020-10-11,83064,0,70955,1313,83064
2020-10-12,83633,0,71845,1322,83633
2020-10-13,84031,0,72706,1333,84031
2020-10-14,84708,0,73502,1340,84708
2020-10-15,85409,0,74318,1352,85409
2020-10-16,86057,0,75641,1358,86057
2020-10-17,86754,0,76479,1366,86754
2020-10-18,87364,0,77288,1372,87364
2020-10-19,87942,0,77886,1379,87942
2020-10-20,88369,0,78667,1388,88369
2020-10-21,88958,0,79437,1397,88958
2020-10-22,89582,0,80092,1402,89582
2020-10-23,90752,0,81486,1424,90752
2020-10-24,90752,0,81486,1424,90752
2020-10-25,91329,0,82219,1430,91329
2020-10-26,91861,0,82858,1438,91861
2020-10-27,92225,0,83485,1444,92225
2020-10-28,92677,0,84236,1451,92677
2020-10-29,93213,0,84782,1455,93213
2020-10-30,93764,0,85370,1466,93764
2020-10-31,94330,0,86024,1471,94330
2020-11-01,94785,0,86888,1478,94785
2020-11-02,95325,0,87517,1482,95325
2020-11-03,95710,0,88140,1490,95710
2020-11-04,96188,0,88718,1502,96188
2020-11-05,97224,0,89905,1517,97224
2020-11-06,97224,0,89905,1517,97224
2020-11-07,98337,0,91225,1528,98337
2020-11-08,98337,0,91225,1528,98337
2020-11-09,98892,0,91681,1533,98892
2020-11-10,99352,0,92245,1542,99352
2020-11-11,99844,0,92880,1549,99844
2020-11-12,100351,0,93313,1558,100351
2020-11-13,100968,0,93824,1566,100968
2020-11-14,101594,0,94375,1574,101594
2020-11-15,102159,0,94851,1580,102159
2020-11-16,102619,0,95342,1589,102619
2020-11-17,103009,0,95824,1597,103009
2020-11-18,103581,0,96392,1604,103581
2020-11-19,104155,0,96972,1613,104155
2020-11-20,104715,0,97537,1618,104715
2020-11-21,105376,0,98076,1622,105376
2020-11-22,105984,0,98640,1624,105984
2020-11-23,106548,0,99219,1629,106548
2020-11-24,106899,0,99827,1641,106899
2020-11-25,107330,0,100322,1651,107330
2020-11-26,108306,0,101363,1668,108306
2020-11-27,108306,0,101363,1668,108306
2020-11-28,108871,0,101959,1676,108871
2020-11-29,109383,0,102591,1680,109383
2020-11-30,109854,0,103082,1685,109854
2020-12-01,110678,0,104068,1702,110678
2020-12-02,110678,0,104068,1702,110678
2020-12-03,111130,0,104471,1708,111130
2020-12-04,111712,0,104890,1718,111712
2020-12-05,112256,0,105537,1730,112256
2020-12-06,112757,0,106006,1742,112757
2020-12-07,113288,0,106372,1746,113288
2020-12-08,113568,0,106758,1755,113568
2020-12-09,114038,0,107282,1761,114038
2020-12-10,114407,0,107624,1767,114407
2020-12-11,115207,0,108572,1786,115207
2020-12-12,115207,0,108572,1786,115207
2020-12-13,115626,0,109002,1793,115626
2020-12-14,116008,0,109507,1799,116008
2020-12-15,116254,0,109894,1802,116254
2020-12-16,116932,0,110769,1817,116932
2020-12-17,117317,0,111164,1826,117317
2020-12-18,117317,0,111164,1826,117317
2020-12-19,117705,0,111628,1833,117705
2020-12-20,118006,0,112093,1837,118006
2020-12-21,118495,0,113026,1844,118495
2020-12-22,118495,0,113026,1844,118495
2020-12-23,118803,0,113307,1850,118803
2020-12-24,119053,0,113645,1853,119053
2020-12-25,119344,0,113944,1860,119344
